	DATE	ASS_ASSIGNMENT	prediction
182	2012-12-28 05:00:00.000	Domicile	0.0
183	2012-12-28 05:00:00.000	Gestion	0.0
184	2012-12-28 05:00:00.000	Gestion - Accueil Telephonique	0.0
185	2012-12-28 05:00:00.000	Gestion Assurances	0.0
186	2012-12-28 05:00:00.000	Gestion Relation Clienteles	0.0
187	2012-12-28 05:00:00.000	Gestion Renault	0.0
188	2012-12-28 05:00:00.000	Japon	0.0
189	2012-12-28 05:00:00.000	Médical	0.0
190	2012-12-28 05:00:00.000	Nuit	0.0
191	2012-12-28 05:00:00.000	RENAULT	0.0
192	2012-12-28 05:00:00.000	Regulation Medicale	0.0
193	2012-12-28 05:00:00.000	SAP	0.0
194	2012-12-28 05:00:00.000	Services	0.0
195	2012-12-28 05:00:00.000	Tech. Axa	0.0
196	2012-12-28 05:00:00.000	Tech. Inter	0.0
197	2012-12-28 05:00:00.000	Téléphonie	0.0
198	2012-12-28 05:30:00.000	CMS	0.0
199	2012-12-28 05:30:00.000	Crises	0.0
200	2012-12-28 05:30:00.000	Domicile	0.0
201	2012-12-28 05:30:00.000	Gestion	0.0
202	2012-12-28 05:30:00.000	Gestion - Accueil Telephonique	0.0
203	2012-12-28 05:30:00.000	Gestion Assurances	0.0
204	2012-12-28 05:30:00.000	Gestion Relation Clienteles	0.0
205	2012-12-28 05:30:00.000	Gestion Renault	0.0
206	2012-12-28 05:30:00.000	Japon	0.0
207	2012-12-28 05:30:00.000	Médical	0.0
208	2012-12-28 05:30:00.000	Nuit	4.230104398984588
209	2012-12-28 05:30:00.000	RENAULT	0.0
210	2012-12-28 05:30:00.000	Regulation Medicale	0.0
211	2012-12-28 05:30:00.000	SAP	0.0
212	2012-12-28 05:30:00.000	Services	0.0
213	2012-12-28 05:30:00.000	Tech. Axa	0.0
214	2012-12-28 05:30:00.000	Tech. Inter	0.0
215	2012-12-28 05:30:00.000	Téléphonie	0.0
216	2012-12-28 06:00:00.000	CMS	0.0
217	2012-12-28 06:00:00.000	Crises	0.0
218	2012-12-28 06:00:00.000	Domicile	0.0
219	2012-12-28 06:00:00.000	Gestion	0.0
220	2012-12-28 06:00:00.000	Gestion - Accueil Telephonique	0.0
221	2012-12-28 06:00:00.000	Gestion Assurances	0.0
222	2012-12-28 06:00:00.000	Gestion Relation Clienteles	0.0
223	2012-12-28 06:00:00.000	Gestion Renault	0.0
224	2012-12-28 06:00:00.000	Japon	0.0
225	2012-12-28 06:00:00.000	Médical	0.0
226	2012-12-28 06:00:00.000	Nuit	0.0
227	2012-12-28 06:00:00.000	RENAULT	0.0
228	2012-12-28 06:00:00.000	Regulation Medicale	0.0
229	2012-12-28 06:00:00.000	SAP	0.0
230	2012-12-28 06:00:00.000	Services	0.0
231	2012-12-28 06:00:00.000	Tech. Axa	0.0
232	2012-12-28 06:00:00.000	Tech. Inter	0.0
233	2012-12-28 06:00:00.000	Téléphonie	0.0
234	2012-12-28 06:30:00.000	CMS	0.0
235	2012-12-28 06:30:00.000	Crises	0.0
236	2012-12-28 06:30:00.000	Domicile	0.0
237	2012-12-28 06:30:00.000	Gestion	0.0
238	2012-12-28 06:30:00.000	Gestion - Accueil Telephonique	0.0
239	2012-12-28 06:30:00.000	Gestion Assurances	0.0
240	2012-12-28 06:30:00.000	Gestion Relation Clienteles	0.0
241	2012-12-28 06:30:00.000	Gestion Renault	0.0
242	2012-12-28 06:30:00.000	Japon	0.0
243	2012-12-28 06:30:00.000	Médical	0.0
244	2012-12-28 06:30:00.000	Nuit	0.0
245	2012-12-28 06:30:00.000	RENAULT	0.0
246	2012-12-28 06:30:00.000	Regulation Medicale	0.0
247	2012-12-28 06:30:00.000	SAP	0.0
248	2012-12-28 06:30:00.000	Services	0.0
249	2012-12-28 06:30:00.000	Tech. Axa	0.0
250	2012-12-28 06:30:00.000	Tech. Inter	0.0
251	2012-12-28 06:30:00.000	Tech. Total	0.0
252	2012-12-28 06:30:00.000	Téléphonie	0.0
253	2012-12-28 07:00:00.000	CMS	0.0
254	2012-12-28 07:00:00.000	Crises	0.0
255	2012-12-28 07:00:00.000	Domicile	0.0
256	2012-12-28 07:00:00.000	Gestion	0.0
257	2012-12-28 07:00:00.000	Gestion - Accueil Telephonique	0.0
258	2012-12-28 07:00:00.000	Gestion Assurances	0.0
259	2012-12-28 07:00:00.000	Gestion Relation Clienteles	0.0
260	2012-12-28 07:00:00.000	Gestion Renault	0.0
261	2012-12-28 07:00:00.000	Japon	0.0
262	2012-12-28 07:00:00.000	Mécanicien	0.0
263	2012-12-28 07:00:00.000	Médical	0.0
264	2012-12-28 07:00:00.000	Nuit	12.251962440333667
265	2012-12-28 07:00:00.000	RENAULT	0.0
266	2012-12-28 07:00:00.000	Regulation Medicale	0.0
267	2012-12-28 07:00:00.000	SAP	0.0
268	2012-12-28 07:00:00.000	Services	0.0
269	2012-12-28 07:00:00.000	Tech. Axa	0.0
270	2012-12-28 07:00:00.000	Tech. Inter	0.0
271	2012-12-28 07:00:00.000	Tech. Total	0.0
272	2012-12-28 07:00:00.000	Téléphonie	0.0
273	2012-12-28 07:30:00.000	CAT	0.0
274	2012-12-28 07:30:00.000	CMS	0.0
275	2012-12-28 07:30:00.000	Crises	0.0
276	2012-12-28 07:30:00.000	Domicile	0.0
277	2012-12-28 07:30:00.000	Gestion	0.0
278	2012-12-28 07:30:00.000	Gestion - Accueil Telephonique	0.0
279	2012-12-28 07:30:00.000	Gestion Assurances	0.0
280	2012-12-28 07:30:00.000	Gestion Relation Clienteles	0.0
281	2012-12-28 07:30:00.000	Gestion Renault	0.0
282	2012-12-28 07:30:00.000	Japon	0.0
283	2012-12-28 07:30:00.000	Manager	0.0
284	2012-12-28 07:30:00.000	Mécanicien	0.0
285	2012-12-28 07:30:00.000	Médical	0.0
286	2012-12-28 07:30:00.000	Nuit	0.0
287	2012-12-28 07:30:00.000	RENAULT	0.0
288	2012-12-28 07:30:00.000	Regulation Medicale	0.0
289	2012-12-28 07:30:00.000	SAP	0.0
290	2012-12-28 07:30:00.000	Services	0.0
291	2012-12-28 07:30:00.000	Tech. Axa	53.27199044997865
292	2012-12-28 07:30:00.000	Tech. Inter	0.0
293	2012-12-28 07:30:00.000	Tech. Total	0.0
294	2012-12-28 07:30:00.000	Téléphonie	0.0
295	2012-12-28 08:00:00.000	CAT	671.917714446238
296	2012-12-28 08:00:00.000	CMS	0.0
297	2012-12-28 08:00:00.000	Domicile	0.0
298	2012-12-28 08:00:00.000	Gestion	0.0
299	2012-12-28 08:00:00.000	Gestion - Accueil Telephonique	0.0
300	2012-12-28 08:00:00.000	Gestion Assurances	0.0
301	2012-12-28 08:00:00.000	Gestion Relation Clienteles	0.0
302	2012-12-28 08:00:00.000	Gestion Renault	0.0
303	2012-12-28 08:00:00.000	Japon	0.0
304	2012-12-28 08:00:00.000	Manager	0.0
305	2012-12-28 08:00:00.000	Mécanicien	0.0
306	2012-12-28 08:00:00.000	Médical	0.0
307	2012-12-28 08:00:00.000	Nuit	0.0
308	2012-12-28 08:00:00.000	RENAULT	4.729111521880082
309	2012-12-28 08:00:00.000	Regulation Medicale	0.0
310	2012-12-28 08:00:00.000	SAP	0.0
311	2012-12-28 08:00:00.000	Services	0.0
312	2012-12-28 08:00:00.000	Tech. Axa	282.7755485033208
313	2012-12-28 08:00:00.000	Tech. Inter	0.0
314	2012-12-28 08:00:00.000	Tech. Total	20.28670163500712
315	2012-12-28 08:00:00.000	Téléphonie	0.0
316	2012-12-28 08:30:00.000	CAT	190449261.6000981
317	2012-12-28 08:30:00.000	CMS	0.0
318	2012-12-28 08:30:00.000	Domicile	0.0
319	2012-12-28 08:30:00.000	Gestion	0.0
320	2012-12-28 08:30:00.000	Gestion - Accueil Telephonique	0.0
321	2012-12-28 08:30:00.000	Gestion Assurances	0.0
322	2012-12-28 08:30:00.000	Gestion Relation Clienteles	0.0
323	2012-12-28 08:30:00.000	Gestion Renault	0.0
324	2012-12-28 08:30:00.000	Japon	0.0
325	2012-12-28 08:30:00.000	Manager	0.0
326	2012-12-28 08:30:00.000	Mécanicien	0.0
327	2012-12-28 08:30:00.000	Médical	0.0
328	2012-12-28 08:30:00.000	Nuit	0.0
329	2012-12-28 08:30:00.000	RENAULT	0.0
330	2012-12-28 08:30:00.000	Regulation Medicale	0.0
331	2012-12-28 08:30:00.000	SAP	0.0
332	2012-12-28 08:30:00.000	Services	0.0
333	2012-12-28 08:30:00.000	Tech. Axa	1806.3445772352538
334	2012-12-28 08:30:00.000	Tech. Inter	0.0
335	2012-12-28 08:30:00.000	Tech. Total	29.94483066732422
336	2012-12-28 08:30:00.000	Téléphonie	0.0
337	2012-12-28 09:00:00.000	CAT	3602504912706979.0
338	2012-12-28 09:00:00.000	CMS	0.0
339	2012-12-28 09:00:00.000	Domicile	26.46586959914415
340	2012-12-28 09:00:00.000	Gestion	0.0
341	2012-12-28 09:00:00.000	Gestion - Accueil Telephonique	21.41963476847497
342	2012-12-28 09:00:00.000	Gestion Assurances	0.0
343	2012-12-28 09:00:00.000	Gestion Clients	0.0
344	2012-12-28 09:00:00.000	Gestion DZ	0.0
345	2012-12-28 09:00:00.000	Gestion Relation Clienteles	0.0
346	2012-12-28 09:00:00.000	Gestion Renault	0.0
347	2012-12-28 09:00:00.000	Japon	0.0
348	2012-12-28 09:00:00.000	Manager	0.0
349	2012-12-28 09:00:00.000	Mécanicien	0.0
350	2012-12-28 09:00:00.000	Médical	0.0
351	2012-12-28 09:00:00.000	Nuit	0.0
352	2012-12-28 09:00:00.000	RENAULT	0.0
353	2012-12-28 09:00:00.000	RTC	0.0
354	2012-12-28 09:00:00.000	Regulation Medicale	0.0
355	2012-12-28 09:00:00.000	SAP	86.33459326317143
356	2012-12-28 09:00:00.000	Services	7.621653511358868
357	2012-12-28 09:00:00.000	Tech. Axa	12363399.195568496
358	2012-12-28 09:00:00.000	Tech. Inter	0.0
359	2012-12-28 09:00:00.000	Tech. Total	263.82432129778545
360	2012-12-28 09:00:00.000	Téléphonie	0.0
361	2012-12-28 09:30:00.000	CAT	7.028553362495878e+16
362	2012-12-28 09:30:00.000	CMS	0.0
363	2012-12-28 09:30:00.000	Domicile	105.5147371423714
364	2012-12-28 09:30:00.000	Gestion	0.0
365	2012-12-28 09:30:00.000	Gestion - Accueil Telephonique	38.04512689475177
366	2012-12-28 09:30:00.000	Gestion Assurances	0.0
367	2012-12-28 09:30:00.000	Gestion Clients	0.0
368	2012-12-28 09:30:00.000	Gestion DZ	0.0
369	2012-12-28 09:30:00.000	Gestion Relation Clienteles	0.0
370	2012-12-28 09:30:00.000	Gestion Renault	0.0
371	2012-12-28 09:30:00.000	Japon	0.0
372	2012-12-28 09:30:00.000	Manager	0.0
373	2012-12-28 09:30:00.000	Mécanicien	0.0
374	2012-12-28 09:30:00.000	Médical	5.357070737213168
375	2012-12-28 09:30:00.000	Nuit	0.0
376	2012-12-28 09:30:00.000	Prestataires	0.0
377	2012-12-28 09:30:00.000	RENAULT	0.0
378	2012-12-28 09:30:00.000	RTC	9.876746755353768
379	2012-12-28 09:30:00.000	Regulation Medicale	0.0
380	2012-12-28 09:30:00.000	SAP	13.964934259710333
381	2012-12-28 09:30:00.000	Services	13.748541535175923
382	2012-12-28 09:30:00.000	Tech. Axa	465445.5592394007
383	2012-12-28 09:30:00.000	Tech. Inter	0.0
384	2012-12-28 09:30:00.000	Tech. Total	713.858893838964
385	2012-12-28 09:30:00.000	Téléphonie	0.0
386	2012-12-28 10:00:00.000	CAT	4.248121786196057e+19
387	2012-12-28 10:00:00.000	CMS	0.0
388	2012-12-28 10:00:00.000	Domicile	573.5599988155761
389	2012-12-28 10:00:00.000	Gestion	0.0
390	2012-12-28 10:00:00.000	Gestion - Accueil Telephonique	97.52544659365066
391	2012-12-28 10:00:00.000	Gestion Assurances	94.8509388742995
392	2012-12-28 10:00:00.000	Gestion Clients	0.0
393	2012-12-28 10:00:00.000	Gestion DZ	0.0
394	2012-12-28 10:00:00.000	Gestion Relation Clienteles	5.196125130442429
395	2012-12-28 10:00:00.000	Gestion Renault	0.0
396	2012-12-28 10:00:00.000	Japon	0.0
397	2012-12-28 10:00:00.000	Manager	0.0
398	2012-12-28 10:00:00.000	Mécanicien	0.0
399	2012-12-28 10:00:00.000	Médical	6.69499705456744
400	2012-12-28 10:00:00.000	Nuit	0.0
401	2012-12-28 10:00:00.000	Prestataires	0.0
402	2012-12-28 10:00:00.000	RENAULT	0.0
403	2012-12-28 10:00:00.000	RTC	161.73193335546378
404	2012-12-28 10:00:00.000	Regulation Medicale	0.0
405	2012-12-28 10:00:00.000	SAP	91.45847752602697
406	2012-12-28 10:00:00.000	Services	13.9573122188478
407	2012-12-28 10:00:00.000	Tech. Axa	558029.1345233343
408	2012-12-28 10:00:00.000	Tech. Inter	6.69499705456744
409	2012-12-28 10:00:00.000	Tech. Total	384.19102092532006
410	2012-12-28 10:00:00.000	Téléphonie	0.0
411	2012-12-28 10:30:00.000	CAT	4.313944524581786e+24
412	2012-12-28 10:30:00.000	CMS	0.0
413	2012-12-28 10:30:00.000	Domicile	1035.2848979028915
414	2012-12-28 10:30:00.000	Gestion	0.0
415	2012-12-28 10:30:00.000	Gestion - Accueil Telephonique	92.59125858205654
416	2012-12-28 10:30:00.000	Gestion Assurances	24.406792367298895
417	2012-12-28 10:30:00.000	Gestion Clients	0.0
418	2012-12-28 10:30:00.000	Gestion DZ	0.0
419	2012-12-28 10:30:00.000	Gestion Relation Clienteles	0.0
420	2012-12-28 10:30:00.000	Gestion Renault	0.0
421	2012-12-28 10:30:00.000	Japon	0.0
422	2012-12-28 10:30:00.000	Manager	0.0
423	2012-12-28 10:30:00.000	Mécanicien	0.0
424	2012-12-28 10:30:00.000	Médical	6.604856435498261
425	2012-12-28 10:30:00.000	Nuit	0.0
426	2012-12-28 10:30:00.000	Prestataires	0.0
427	2012-12-28 10:30:00.000	RENAULT	0.0
428	2012-12-28 10:30:00.000	RTC	55.546467888305514
429	2012-12-28 10:30:00.000	Regulation Medicale	0.0
430	2012-12-28 10:30:00.000	SAP	0.0
431	2012-12-28 10:30:00.000	Services	13.9573122188478
432	2012-12-28 10:30:00.000	Tech. Axa	595239.4416779779
433	2012-12-28 10:30:00.000	Tech. Inter	0.0
434	2012-12-28 10:30:00.000	Tech. Total	905.7238860178085
435	2012-12-28 10:30:00.000	Téléphonie	0.0
436	2012-12-28 11:00:00.000	CAT	2.3503397737721367e+21
437	2012-12-28 11:00:00.000	CMS	0.0
438	2012-12-28 11:00:00.000	Domicile	899.8363088590546
439	2012-12-28 11:00:00.000	Gestion	0.0
440	2012-12-28 11:00:00.000	Gestion - Accueil Telephonique	68.85079923756932
441	2012-12-28 11:00:00.000	Gestion Assurances	87.03668103409186
442	2012-12-28 11:00:00.000	Gestion Clients	0.0
443	2012-12-28 11:00:00.000	Gestion DZ	0.0
444	2012-12-28 11:00:00.000	Gestion Relation Clienteles	0.0
445	2012-12-28 11:00:00.000	Gestion Renault	0.0
446	2012-12-28 11:00:00.000	Japon	0.0
447	2012-12-28 11:00:00.000	Manager	0.0
448	2012-12-28 11:00:00.000	Mécanicien	0.0
449	2012-12-28 11:00:00.000	Médical	6.1642032279316785
450	2012-12-28 11:00:00.000	Nuit	0.0
451	2012-12-28 11:00:00.000	Prestataires	0.0
452	2012-12-28 11:00:00.000	RENAULT	0.0
453	2012-12-28 11:00:00.000	RTC	27.942091176379535
454	2012-12-28 11:00:00.000	Regulation Medicale	0.0
455	2012-12-28 11:00:00.000	SAP	19.183312692670892
456	2012-12-28 11:00:00.000	Services	8.79672312179934
457	2012-12-28 11:00:00.000	Tech. Axa	1606827.6147184058
458	2012-12-28 11:00:00.000	Tech. Inter	0.0
459	2012-12-28 11:00:00.000	Tech. Total	693.3969075426431
460	2012-12-28 11:00:00.000	Téléphonie	0.0
461	2012-12-28 11:30:00.000	CAT	6820871582466583.0
462	2012-12-28 11:30:00.000	CMS	0.0
463	2012-12-28 11:30:00.000	Domicile	629.1241105411214
464	2012-12-28 11:30:00.000	Gestion	0.0
465	2012-12-28 11:30:00.000	Gestion - Accueil Telephonique	33.12824614201574
466	2012-12-28 11:30:00.000	Gestion Assurances	24.406792367298895
467	2012-12-28 11:30:00.000	Gestion Clients	0.0
468	2012-12-28 11:30:00.000	Gestion DZ	0.0
469	2012-12-28 11:30:00.000	Gestion Relation Clienteles	24.406792367298895
470	2012-12-28 11:30:00.000	Gestion Renault	0.0
471	2012-12-28 11:30:00.000	Japon	0.0
472	2012-12-28 11:30:00.000	Manager	0.0
473	2012-12-28 11:30:00.000	Mécanicien	0.0
474	2012-12-28 11:30:00.000	Médical	4.522017831120525
475	2012-12-28 11:30:00.000	Nuit	0.0
476	2012-12-28 11:30:00.000	Prestataires	0.0
477	2012-12-28 11:30:00.000	RENAULT	0.0
478	2012-12-28 11:30:00.000	RTC	16.362348262538582
479	2012-12-28 11:30:00.000	Regulation Medicale	0.0
480	2012-12-28 11:30:00.000	SAP	91.45847752602697
481	2012-12-28 11:30:00.000	Services	12.190056631983815
482	2012-12-28 11:30:00.000	Tech. Axa	255249.46090389285
483	2012-12-28 11:30:00.000	Tech. Inter	0.0
484	2012-12-28 11:30:00.000	Tech. Total	505.1566064991624
485	2012-12-28 11:30:00.000	Téléphonie	0.0
486	2012-12-28 12:00:00.000	CAT	54902762274490.18
487	2012-12-28 12:00:00.000	CMS	0.0
488	2012-12-28 12:00:00.000	Domicile	1580.9979545907765
489	2012-12-28 12:00:00.000	Gestion	0.0
490	2012-12-28 12:00:00.000	Gestion - Accueil Telephonique	0.0
491	2012-12-28 12:00:00.000	Gestion Assurances	0.0
492	2012-12-28 12:00:00.000	Gestion Clients	0.0
